filename,group,loop,root_motion,tags,orig_path
A_Turn_Standing_90LRootMotion_Femn.fbx,loco_fem_turn,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Turn/A_Turn_Standing_90LRootMotion_Femn.fbx
A_Turn_Standing_180RRootMotion_Femn.fbx,loco_fem_turn,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Turn/A_Turn_Standing_180RRootMotion_Femn.fbx
A_Run_BckStrafeL_RootMotion_Femn.fbx,loco_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_BckStrafeL_RootMotion_Femn.fbx
A_Run_FwdStrafeBR_RootMotion_Femn.fbx,loco_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_FwdStrafeBR_RootMotion_Femn.fbx
A_Run_F_RootMotion_Femn.fbx,loco_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_F_RootMotion_Femn.fbx
A_Run_BckStrafeBL_Femn.fbx,loco_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_BckStrafeBL_Femn.fbx
A_Run_BckStrafeBR_Femn.fbx,loco_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_BckStrafeBR_Femn.fbx
A_Run_BckStrafeB_Femn.fbx,loco_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_BckStrafeB_Femn.fbx
A_Run_FwdStrafeBR_Femn.fbx,loco_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_FwdStrafeBR_Femn.fbx
A_Run_FwdStrafeFL_RootMotion_Femn.fbx,loco_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_FwdStrafeFL_RootMotion_Femn.fbx
A_Run_Down25F_Femn.fbx,loco_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_Down25F_Femn.fbx
A_Run_FwdStrafeFR_RootMotion_Femn.fbx,loco_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_FwdStrafeFR_RootMotion_Femn.fbx
A_Run_BckStrafeR_RootMotion_Femn.fbx,loco_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_BckStrafeR_RootMotion_Femn.fbx
A_Run_BckStrafeB_RootMotion_Femn.fbx,loco_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_BckStrafeB_RootMotion_Femn.fbx
A_Run_Up25F_RootMotion_Femn.fbx,loco_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_Up25F_RootMotion_Femn.fbx
A_Run_F_Femn.fbx,loco_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_F_Femn.fbx
A_Run_FwdStrafeR_RootMotion_Femn.fbx,loco_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_FwdStrafeR_RootMotion_Femn.fbx
A_Run_FwdStrafeFR_Femn.fbx,loco_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_FwdStrafeFR_Femn.fbx
A_Run_BckStrafeBR_RootMotion_Femn.fbx,loco_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_BckStrafeBR_RootMotion_Femn.fbx
A_Run_BckStrafeFL_RootMotion_Femn.fbx,loco_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_BckStrafeFL_RootMotion_Femn.fbx
A_Run_FwdStrafeFL_Femn.fbx,loco_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_FwdStrafeFL_Femn.fbx
A_Run_Down25F_RootMotion_Femn.fbx,loco_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_Down25F_RootMotion_Femn.fbx
A_Run_Up25F_Femn.fbx,loco_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_Up25F_Femn.fbx
A_Run_FwdStrafeF_RootMotion_Femn.fbx,loco_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_FwdStrafeF_RootMotion_Femn.fbx
A_Run_BckStrafeFL_Femn.fbx,loco_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_BckStrafeFL_Femn.fbx
A_Run_FwdStrafeL_Femn.fbx,loco_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_FwdStrafeL_Femn.fbx
A_Run_FwdStrafeF_Femn.fbx,loco_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_FwdStrafeF_Femn.fbx
A_Run_BckStrafeR_Femn.fbx,loco_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_BckStrafeR_Femn.fbx
A_Run_BckStrafeL_Femn.fbx,loco_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_BckStrafeL_Femn.fbx
A_Run_FwdStrafeL_RootMotion_Femn.fbx,loco_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_FwdStrafeL_RootMotion_Femn.fbx
A_Run_FwdStrafeR_Femn.fbx,loco_fem_run,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_FwdStrafeR_Femn.fbx
A_Run_BckStrafeBL_RootMotion_Femn.fbx,loco_fem_run,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Run/A_Run_BckStrafeBL_RootMotion_Femn.fbx
A_Sprint_Down25F_RootMotion_Femn.fbx,loco_fem_sprint,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Sprint/A_Sprint_Down25F_RootMotion_Femn.fbx
A_Sprint_Down25F_Femn.fbx,loco_fem_sprint,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Sprint/A_Sprint_Down25F_Femn.fbx
A_Sprint_Up25F_RootMotion_Femn.fbx,loco_fem_sprint,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Sprint/A_Sprint_Up25F_RootMotion_Femn.fbx
A_Sprint_F_RootMotion_Femn.fbx,loco_fem_sprint,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Sprint/A_Sprint_F_RootMotion_Femn.fbx
A_Sprint_F_Femn.fbx,loco_fem_sprint,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Sprint/A_Sprint_F_Femn.fbx
A_Sprint_Up25F_Femn.fbx,loco_fem_sprint,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Locomotion/Sprint/A_Sprint_Up25F_Femn.fbx
A_Land_IdleMedium_Femn.fbx,loco_fem_inair,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Land_IdleMedium_Femn.fbx
A_Jump_Walking_Femn.fbx,loco_fem_inair,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Jump_Walking_Femn.fbx
A_Jump_Walking_RootMotionVertical_Femn.fbx,loco_fem_inair,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Jump_Walking_RootMotionVertical_Femn.fbx
A_Jump_Walking_RootMotion_Femn.fbx,loco_fem_inair,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Jump_Walking_RootMotion_Femn.fbx
A_Jump_Sprinting_RootMotion_Femn.fbx,loco_fem_inair,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Jump_Sprinting_RootMotion_Femn.fbx
A_Land_IdleHard_RootMotion_Femn.fbx,loco_fem_inair,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Land_IdleHard_RootMotion_Femn.fbx
A_Jump_Running_Femn.fbx,loco_fem_inair,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Jump_Running_Femn.fbx
A_Land_IdleHard_Femn.fbx,loco_fem_inair,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Land_IdleHard_Femn.fbx
A_Jump_Idle_Femn.fbx,loco_fem_inair,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Jump_Idle_Femn.fbx
A_InAir_FallLarge_Femn.fbx,loco_fem_inair,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_InAir_FallLarge_Femn.fbx
A_InAir_FallShort_Femn.fbx,loco_fem_inair,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_InAir_FallShort_Femn.fbx
A_Jump_Running_RootMotionVertical_Femn.fbx,loco_fem_inair,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Jump_Running_RootMotionVertical_Femn.fbx
A_Jump_Sprinting_Femn.fbx,loco_fem_inair,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Jump_Sprinting_Femn.fbx
A_Land_IdleSoft_Femn.fbx,loco_fem_inair,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Land_IdleSoft_Femn.fbx
A_Jump_Idle_RootMotion_Femn.fbx,loco_fem_inair,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Jump_Idle_RootMotion_Femn.fbx
A_Land_IdleSoft_RootMotion_Femn.fbx,loco_fem_inair,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Land_IdleSoft_RootMotion_Femn.fbx
A_Jump_Sprinting_RootMotionVertical_Femn.fbx,loco_fem_inair,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Jump_Sprinting_RootMotionVertical_Femn.fbx
A_Land_IdleMedium_RootMotion_Femn.fbx,loco_fem_inair,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Land_IdleMedium_RootMotion_Femn.fbx
A_Jump_Running_RootMotion_Femn.fbx,loco_fem_inair,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/InAir/A_Jump_Running_RootMotion_Femn.fbx
A_Run_ToIdleF_LFootRootMotion_Femn.fbx,loco_fem_transitions,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Run_ToIdle/A_Run_ToIdleF_LFootRootMotion_Femn.fbx
A_Run_ToIdleF_LFoot_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Run_ToIdle/A_Run_ToIdleF_LFoot_Femn.fbx
A_Run_ToIdleF_RFoot_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Run_ToIdle/A_Run_ToIdleF_RFoot_Femn.fbx
A_Run_ToIdleF_RFootRootMotion_Femn.fbx,loco_fem_transitions,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Run_ToIdle/A_Run_ToIdleF_RFootRootMotion_Femn.fbx
A_Walk_ToIdleF_RFoot_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Walk_ToIdle/A_Walk_ToIdleF_RFoot_Femn.fbx
A_Walk_ToIdleF_LFoot_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Walk_ToIdle/A_Walk_ToIdleF_LFoot_Femn.fbx
A_Walk_ToIdleF_LFootRootMotion_Femn.fbx,loco_fem_transitions,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Walk_ToIdle/A_Walk_ToIdleF_LFootRootMotion_Femn.fbx
A_Walk_ToIdleF_RFootRootMotion_Femn.fbx,loco_fem_transitions,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Walk_ToIdle/A_Walk_ToIdleF_RFootRootMotion_Femn.fbx
A_Idle_ToWalk180LRootMotion_Femn.fbx,loco_fem_transitions,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToWalk/A_Idle_ToWalk180LRootMotion_Femn.fbx
A_Idle_ToWalk90LRootMotion_Femn.fbx,loco_fem_transitions,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToWalk/A_Idle_ToWalk90LRootMotion_Femn.fbx
A_Idle_ToWalkFRootMotion_Femn.fbx,loco_fem_transitions,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToWalk/A_Idle_ToWalkFRootMotion_Femn.fbx
A_Idle_ToWalkF_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToWalk/A_Idle_ToWalkF_Femn.fbx
A_Idle_ToWalk180R_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToWalk/A_Idle_ToWalk180R_Femn.fbx
A_Idle_ToWalk90R_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToWalk/A_Idle_ToWalk90R_Femn.fbx
A_Idle_ToWalk90L_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToWalk/A_Idle_ToWalk90L_Femn.fbx
A_Idle_ToWalk180L_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToWalk/A_Idle_ToWalk180L_Femn.fbx
A_Idle_ToWalk180RRootMotion_Femn.fbx,loco_fem_transitions,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToWalk/A_Idle_ToWalk180RRootMotion_Femn.fbx
A_Idle_ToWalk90RRootMotion_Femn.fbx,loco_fem_transitions,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToWalk/A_Idle_ToWalk90RRootMotion_Femn.fbx
A_Stand_ToCrouch_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Stand_ToCrouch/A_Stand_ToCrouch_Femn.fbx
A_Crouch_ToStand_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Crouch_ToStand/A_Crouch_ToStand_Femn.fbx
A_Idle_ToRunF_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToRun/A_Idle_ToRunF_Femn.fbx
A_Idle_ToRunFRootMotion_Femn.fbx,loco_fem_transitions,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToRun/A_Idle_ToRunFRootMotion_Femn.fbx
A_Idle_ToRun180LRootMotion_Femn.fbx,loco_fem_transitions,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToRun/A_Idle_ToRun180LRootMotion_Femn.fbx
A_Idle_ToRun90LRootMotion_Femn.fbx,loco_fem_transitions,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToRun/A_Idle_ToRun90LRootMotion_Femn.fbx
A_Idle_ToRun180R_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToRun/A_Idle_ToRun180R_Femn.fbx
A_Idle_ToRun180L_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToRun/A_Idle_ToRun180L_Femn.fbx
A_Idle_ToRun90L_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToRun/A_Idle_ToRun90L_Femn.fbx
A_Idle_ToRun180RRootMotion_Femn.fbx,loco_fem_transitions,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToRun/A_Idle_ToRun180RRootMotion_Femn.fbx
A_Idle_ToRun90RRootMotion_Femn.fbx,loco_fem_transitions,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToRun/A_Idle_ToRun90RRootMotion_Femn.fbx
A_Idle_ToRun90R_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Idle_ToRun/A_Idle_ToRun90R_Femn.fbx
A_Sprint_ToCrouchRootMotion_Femn.fbx,loco_fem_transitions,FALSE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Sprint_ToCrouch/A_Sprint_ToCrouchRootMotion_Femn.fbx
A_Sprint_ToCrouch_Femn.fbx,loco_fem_transitions,FALSE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Feminine/Transitions/Sprint_ToCrouch/A_Sprint_ToCrouch_Femn.fbx
A_Lean_Additive_Neut.fbx,loco_neutral,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Neutral/Additive/Lean/A_Lean_Additive_Neut.fbx
A_TPose_Neut.fbx,loco_neutral,FALSE,FALSE,tpose,Base Locomotion Source Files/Animations/Polygon/Neutral/Additive/TPose/A_TPose_Neut.fbx
A_BodyLook_Additive_Neut.fbx,loco_neutral,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Neutral/Additive/Look/A_BodyLook_Additive_Neut.fbx
A_HeadLook_Additive_Neut.fbx,loco_neutral,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Neutral/Additive/Look/A_HeadLook_Additive_Neut.fbx
A_Idle_Standing_Masc.fbx,loco_masc_idle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Idle/A_Idle_Standing_Masc.fbx
A_Idle_Crouching_Masc.fbx,loco_masc_idle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Idle/A_Idle_Crouching_Masc.fbx
A_Shuffle_Standing_L_RootMotion_Masc.fbx,loco_masc_shuffle,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Shuffle/A_Shuffle_Standing_L_RootMotion_Masc.fbx
A_Shuffle_Standing_R_Masc.fbx,loco_masc_shuffle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Shuffle/A_Shuffle_Standing_R_Masc.fbx
A_Shuffle_Crouching_R_RootMotion_Masc.fbx,loco_masc_shuffle,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Shuffle/A_Shuffle_Crouching_R_RootMotion_Masc.fbx
A_Shuffle_Crouching_B_RootMotion_Masc.fbx,loco_masc_shuffle,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Shuffle/A_Shuffle_Crouching_B_RootMotion_Masc.fbx
A_Shuffle_Standing_F_Masc.fbx,loco_masc_shuffle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Shuffle/A_Shuffle_Standing_F_Masc.fbx
A_Shuffle_Crouching_F_RootMotion_Masc.fbx,loco_masc_shuffle,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Shuffle/A_Shuffle_Crouching_F_RootMotion_Masc.fbx
A_Shuffle_Standing_L_Masc.fbx,loco_masc_shuffle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Shuffle/A_Shuffle_Standing_L_Masc.fbx
A_Shuffle_Standing_F_RootMotion_Masc.fbx,loco_masc_shuffle,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Shuffle/A_Shuffle_Standing_F_RootMotion_Masc.fbx
A_Shuffle_Crouching_B_Masc.fbx,loco_masc_shuffle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Shuffle/A_Shuffle_Crouching_B_Masc.fbx
A_Shuffle_Standing_R_RootMotion_Masc.fbx,loco_masc_shuffle,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Shuffle/A_Shuffle_Standing_R_RootMotion_Masc.fbx
A_Shuffle_Standing_B_RootMotion_Masc.fbx,loco_masc_shuffle,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Shuffle/A_Shuffle_Standing_B_RootMotion_Masc.fbx
A_Shuffle_Crouching_L_RootMotion_Masc.fbx,loco_masc_shuffle,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Shuffle/A_Shuffle_Crouching_L_RootMotion_Masc.fbx
A_Shuffle_Crouching_F_Masc.fbx,loco_masc_shuffle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Shuffle/A_Shuffle_Crouching_F_Masc.fbx
A_Shuffle_Crouching_L_Masc.fbx,loco_masc_shuffle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Shuffle/A_Shuffle_Crouching_L_Masc.fbx
A_Shuffle_Crouching_R_Masc.fbx,loco_masc_shuffle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Shuffle/A_Shuffle_Crouching_R_Masc.fbx
A_Shuffle_Standing_B_Masc.fbx,loco_masc_shuffle,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Shuffle/A_Shuffle_Standing_B_Masc.fbx
A_Walk_FwdStrafeL_RootMotion_Masc.fbx,loco_masc_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_FwdStrafeL_RootMotion_Masc.fbx
A_Walk_FwdStrafeFR_RootMotion_Masc.fbx,loco_masc_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_FwdStrafeFR_RootMotion_Masc.fbx
A_Walk_FwdStrafeR_Masc.fbx,loco_masc_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_FwdStrafeR_Masc.fbx
A_Walk_BckStrafeL_Masc.fbx,loco_masc_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_BckStrafeL_Masc.fbx
A_Walk_Up25F_Masc.fbx,loco_masc_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_Up25F_Masc.fbx
A_Walk_Down25F_RootMotion_Masc.fbx,loco_masc_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_Down25F_RootMotion_Masc.fbx
A_Walk_FwdStrafeF_Masc.fbx,loco_masc_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_FwdStrafeF_Masc.fbx
A_Walk_BckStrafeR_Masc.fbx,loco_masc_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_BckStrafeR_Masc.fbx
A_Walk_Down25F_Masc.fbx,loco_masc_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_Down25F_Masc.fbx
A_Walk_F_RootMotion_Masc.fbx,loco_masc_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_F_RootMotion_Masc.fbx
A_Walk_FwdStrafeL_Masc.fbx,loco_masc_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_FwdStrafeL_Masc.fbx
A_Walk_FwdStrafeFL_Masc.fbx,loco_masc_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_FwdStrafeFL_Masc.fbx
A_Walk_F_Masc.fbx,loco_masc_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_F_Masc.fbx
A_Walk_FwdStrafeF_RootMotion_Masc.fbx,loco_masc_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_FwdStrafeF_RootMotion_Masc.fbx
A_Walk_BckStrafeFL_Masc.fbx,loco_masc_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_BckStrafeFL_Masc.fbx
A_Walk_FwdStrafeBR_RootMotion_Masc.fbx,loco_masc_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_FwdStrafeBR_RootMotion_Masc.fbx
A_Walk_FwdStrafeFL_RootMotion_Masc.fbx,loco_masc_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_FwdStrafeFL_RootMotion_Masc.fbx
A_Walk_FwdStrafeR_RootMotion_Masc.fbx,loco_masc_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_FwdStrafeR_RootMotion_Masc.fbx
A_Walk_FwdStrafeFR_Masc.fbx,loco_masc_walk,TRUE,FALSE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_FwdStrafeFR_Masc.fbx
A_Walk_BckStrafeB_RootMotion_Masc.fbx,loco_masc_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_BckStrafeB_RootMotion_Masc.fbx
A_Walk_BckStrafeR_RootMotion_Masc.fbx,loco_masc_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_BckStrafeR_RootMotion_Masc.fbx
A_Walk_BckStrafeBL_RootMotion_Masc.fbx,loco_masc_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_BckStrafeBL_RootMotion_Masc.fbx
A_Walk_Up25F_RootMotion_Masc.fbx,loco_masc_walk,TRUE,TRUE,,Base Locomotion Source Files/Animations/Polygon/Masculine/Locomotion/Walk/A_Walk_Up25F_RootMotion_Masc.fbx
